,Bx,By,Bz
0,38.458151879322635,0.2362365551260847,-14.598353158443283
1,38.45860159912439,0.2358886340632965,-14.598192744815227
2,38.45717856432395,0.23735597637941247,-14.556747557585435
3,38.45572287977898,0.23885017061603128,-14.515309022661368
4,38.45423458401554,0.24037120305650833,-14.473876989718457
5,38.4527137164265,0.2419190572817083,-14.432451308628812
6,38.45116031547069,0.24349371558327532,-14.391031830117784
7,38.449574419580166,0.24509515826091888,-14.349618405457568
8,38.4479560653466,0.24672336508006912,-14.308210887124613
9,38.44630529024759,0.24837831311437955,-14.266809127851207
10,38.4446221308344,0.25005997819867093,-14.22541298128264
11,38.44290662318835,0.2517683345792274,-14.184022301831272
12,38.44115880338153,0.2535033545495676,-14.142636944530976
13,38.439378705649,0.2552650099573657,-14.101256765692725
14,38.437566365136654,0.2570532699741787,-14.05988162195632
